ZCTA,land_sqmi,water_sqmi,lat,lon,population,density_sqmi
60436,17.994,1.056,41.48967,-88.12381,19446,1080.6935645215071
60438,8.063,0.057,41.566242,-87.550204,28802,3572.1195584769935
60439,29.707,1.18,41.676605,-87.97709,24255,816.4742316625711
60440,15.08,0.183,41.7006,-88.075006,52074,3453.183023872679
60441,28.146,0.37,41.593049,-88.051567,36841,1308.924891636467
60442,67.032,0.0,41.391844,-87.960615,13467,200.90404582885787
60443,11.259,0.052,41.502887,-87.749571,20606,1830.180300204281
60444,49.659,0.559,41.243115,-88.402732,1986,39.99275055881109
60445,4.293,0.0,41.628327,-87.73537,14445,3364.779874213836
60446,19.508,1.126,41.633263,-88.099305,41933,2149.5283986057
60447,67.605,0.295,41.487239,-88.322166,16099,238.13327416611196
60448,18.31,0.016,41.53778,-87.892564,24630,1345.166575641726
60449,49.24,0.065,41.417643,-87.778586,9607,195.10560519902518
60450,157.616,8.982,41.370016,-88.434265,20918,132.7149527966704
60451,25.157,0.077,41.508158,-87.960979,37481,1489.8835314226656
60452,8.588,0.063,41.608977,-87.754159,26511,3086.9818351187705
60453,8.494,0.0,41.714116,-87.752771,57098,6722.156816576407
60455,4.24,0.0,41.740982,-87.806769,16765,3954.0094339622638
60456,0.479,0.0,41.731248,-87.731134,4244,8860.125260960334
60457,3.134,0.002,41.723789,-87.829619,14674,4682.195277600511
60458,2.917,0.049,41.753401,-87.826941,14153,4851.902639698321
60459,4.182,0.0,41.74439,-87.768598,28822,6891.917742706838
60460,99.103,0.04,40.998574,-88.5366,1310,13.218570578085426
60461,3.367,0.004,41.521399,-87.686878,4678,1389.3673893673895
60462,15.979,0.623,41.626852,-87.840615,40700,2547.093059640779
60463,5.265,0.116,41.662446,-87.789969,13359,2537.3219373219376
60464,13.164,1.176,41.669034,-87.864299,9889,751.2154360376785
60465,4.305,0.005,41.700681,-87.825297,18139,4213.472706155633
60466,6.316,0.029,41.479162,-87.684598,21123,3344.3635212159597
60467,14.77,0.179,41.597736,-87.886496,24952,1689.370345294516
60468,69.619,0.066,41.335283,-87.810291,5848,84.00005745557965
60469,1.134,0.0,41.628697,-87.686312,5295,4669.312169312169
60470,42.899,0.0,41.165888,-88.638723,410,9.557332338749156
60471,3.969,0.012,41.479363,-87.729215,12845,3236.3315696649033
60472,1.69,0.032,41.643075,-87.708082,4961,2935.5029585798816
60473,7.844,0.016,41.597352,-87.601333,21407,2729.092299847017
60474,5.372,0.652,41.185566,-88.275234,628,116.90245718540581
60475,4.818,0.0,41.471976,-87.628251,10103,2096.928185969282
60476,3.311,0.081,41.569483,-87.601709,1876,566.5961945031712
60477,14.221,0.023,41.573605,-87.786711,36393,2559.1027353913228
60478,9.785,0.096,41.554179,-87.735525,16549,1691.2621359223301
60479,39.21,0.057,41.232384,-88.526396,629,16.041826064779393
60480,11.238,0.403,41.720306,-87.881345,5319,473.30485851575014
60481,123.523,5.295,41.285531,-88.110561,11277,91.29473863167183
60482,2.334,0.013,41.688211,-87.792577,10878,4660.668380462725
60484,7.528,0.002,41.443025,-87.710477,6612,878.3209351753454
60487,7.476,0.008,41.563837,-87.830349,25881,3461.8780096308187
60490,9.67,0.019,41.676202,-88.140588,21739,2248.086866597725
60491,25.592,0.046,41.602698,-87.962605,22585,882.5023444826509
60501,4.356,0.285,41.779245,-87.823379,11490,2637.741046831956
60502,11.171,0.188,41.787522,-88.260017,23242,2080.565750604243
60503,4.275,0.008,41.707727,-88.257677,16879,3948.304093567251
60504,8.782,0.208,41.745439,-88.241209,38861,4425.074015030745
60505,10.141,0.172,41.765459,-88.296136,58176,5736.712355783453
60506,21.263,0.434,41.758878,-88.371865,49886,2346.1411842167145
60510,24.392,0.793,41.843037,-88.311055,28577,1171.5726467694326
60511,29.93,0.008,41.758993,-88.551993,1588,53.05713331105914
60512,6.554,0.0,41.701366,-88.439887,1061,161.8858712236802
60513,3.155,0.007,41.825059,-87.847546,19264,6105.863708399366
60514,2.038,0.012,41.795756,-87.96154,9760,4789.0088321884205
60515,11.817,0.148,41.81107,-88.024525,29045,2457.8996361174577
60516,7.582,0.118,41.761297,-88.013393,28594,3771.3004484304934
60517,9.324,0.155,41.738621,-88.042518,33173,3557.807807807808
60518,132.636,0.227,41.598842,-88.919741,3576,26.961006061702705
60520,45.036,0.175,41.787267,-88.667548,2966,65.85842437161382
60521,4.73,0.118,41.800683,-87.928172,18097,3826.0042283298094
60523,8.954,0.334,41.836395,-87.953173,10012,1118.1594817958453
60525,13.056,0.095,41.783546,-87.865993,31453,2409.0839460784314
60526,3.882,0.0,41.831402,-87.8838,13341,3436.630602782071
60527,14.4,0.335,41.743074,-87.929214,29024,2015.5555555555554
60530,27.915,0.022,41.797078,-88.952375,1022,36.61114096363962
60531,61.426,0.069,41.619207,-88.787498,2170,35.3270602025201
60532,8.544,0.253,41.789443,-88.083984,28635,3351.4747191011234
60534,1.872,0.029,41.81239,-87.820036,10362,5535.25641025641
60537,0.826,0.061,41.560477,-88.604103,671,812.3486682808717
60538,9.683,0.127,41.727502,-88.336942,30395,3139.0065062480635
60540,13.22,0.21,41.764585,-88.144165,42660,3226.928895612708
60541,83.07,0.355,41.513344,-88.532398,3379,40.676537859636454
60542,9.471,0.229,41.808697,-88.34841,18691,1973.4980466687784
60543,41.948,0.476,41.668266,-88.322908,41723,994.6362162677601
60544,24.21,1.757,41.613913,-88.218684,27937,1153.9446509706731
60545,36.595,0.317,41.680353,-88.536308,14191,387.7852165596393
60546,3.986,0.019,41.837923,-87.821859,16582,4160.060210737582
60548,41.376,0.378,41.648667,-88.634691,11233,271.48588553750966
60549,23.761,0.176,41.502537,-88.739635,836,35.183704389545895
60550,41.368,0.556,41.782197,-88.881393,1074,25.962096306323726
60551,59.305,0.715,41.525322,-88.687663,4984,84.04013152348031
60552,26.605,0.272,41.666888,-88.706507,4589,172.4863747415899
60553,48.876,0.049,41.826254,-89.040056,681,13.933218757672478
60554,35.531,0.1,41.776668,-88.457048,12058,339.36562438434044
60555,8.034,0.359,41.823293,-88.188633,14758,1836.942992282798
60556,52.364,0.095,41.762915,-88.771125,2156,41.17332518524177
60558,2.844,0.0,41.802072,-87.900752,13353,4695.147679324895
60559,4.695,0.089,41.794371,-87.97286,24404,5197.870074547391
60560,79.38,0.636,41.607605,-88.431708,27798,350.18896447467876
60561,6.647,0.097,41.745663,-87.981494,22975,3456.446517225816
60563,14.566,0.449,41.790064,-88.205593,38829,2665.72840862282
60564,16.019,0.173,41.706234,-88.195104,47243,2949.185342405893
60565,12.88,0.215,41.728864,-88.125668,39244,3046.894409937888
60585,14.884,0.232,41.657058,-88.225243,24948,1676.1623219564633
60586,17.458,0.176,41.578191,-88.234492,48006,2749.7995188452287
60601,0.389,0.024,41.885155,-87.621512,16292,41881.74807197943
60602,0.082,0.0,41.883041,-87.629079,1127,13743.90243902439
60603,0.119,0.0,41.880262,-87.627396,1126,9462.18487394958
60604,0.077,0.0,41.878113,-87.629071,653,8480.51948051948
60605,1.43,0.728,41.867566,-87.617228,34256,23955.244755244756
60606,0.232,0.039,41.881259,-87.637452,3527,15202.58620689655
60607,2.313,0.024,41.874806,-87.654543,30197,13055.339386078685
60608,6.247,0.236,41.84688,-87.670664,81459,13039.699055546662
60609,7.75,0.035,41.81268,-87.656935,64268,8292.645161290322
60610,1.112,0.195,41.904718,-87.635891,45282,40721.22302158273
60611,0.793,0.588,41.894742,-87.615073,36036,45442.62295081967
60612,3.719,0.0,41.880511,-87.687867,34699,9330.196289325087
60613,2.328,0.586,41.956153,-87.652994,51334,22050.68728522337
60614,3.222,0.639,41.922747,-87.647153,70444,21863.438857852267
60615,2.189,0.642,41.803261,-87.597934,42752,19530.37916857012
60616,3.8,0.666,41.844883,-87.624032,54456,14330.526315789475
60617,13.673,0.594,41.714417,-87.555761,79284,5798.581145322899
60618,4.994,0.067,41.947568,-87.702647,91896,18401.281537845414
60619,6.123,0.0,41.743439,-87.605318,59892,9781.479666829984
60620,6.997,0.004,41.740497,-87.652558,66511,9505.645276547091
60621,3.754,0.0,41.776232,-87.639527,27318,7277.037826318594
60622,2.5,0.004,41.902172,-87.683337,53696,21478.4
60623,5.377,0.087,41.847101,-87.717611,77061,14331.5975450995
60624,3.547,0.005,41.880504,-87.724444,35711,10067.944742035523
60625,3.763,0.034,41.973081,-87.699751,78467,20852.245548764284
60626,1.716,0.233,42.0088,-87.66705,50027,29153.263403263405
60628,10.978,0.075,41.691478,-87.618593,59212,5393.6964838768445
60629,7.048,0.062,41.775414,-87.711487,109292,15506.810442678774
60630,4.741,0.001,41.972071,-87.756569,54242,11441.046192786333
60631,3.746,0.0,41.994769,-87.813104,30308,8090.76348104645
60632,7.449,0.048,41.810166,-87.713252,87831,11790.978654853001
60633,9.748,1.867,41.663783,-87.561314,12485,1280.7755437012722
60634,7.109,0.009,41.946189,-87.806117,74418,10468.13897875932
60636,3.913,0.0,41.775789,-87.669071,31007,7924.099156657297
60637,4.528,0.096,41.782504,-87.602734,52418,11576.413427561838
60638,11.065,0.014,41.782468,-87.770753,58250,5264.3470402169005
60639,4.962,0.0,41.920598,-87.755942,84505,17030.431277710602
60640,2.361,0.248,41.972872,-87.662604,66884,28328.674290554845
60641,4.027,0.0,41.946718,-87.746887,67400,16737.02508070524
60642,1.668,0.085,41.902042,-87.658544,21124,12664.268585131895
60643,7.356,0.013,41.700273,-87.663267,47802,6498.36867862969
60644,3.511,0.009,41.880084,-87.756373,48317,13761.606379948733
60645,2.226,0.0,42.008603,-87.694579,46856,21049.41599281222
60646,4.438,0.0,41.99365,-87.761325,28499,6421.586300135196
60647,3.963,0.03,41.921042,-87.701971,85589,21597.022457734038
60649,3.62,2.176,41.75934,-87.557025,48720,13458.563535911602
60651,3.463,0.0,41.902006,-87.741016,63892,18449.898931562228
60652,4.838,0.0,41.747432,-87.714403,41431,8563.662670525011
60653,2.36,0.655,41.819965,-87.605965,34608,14664.406779661018
60654,0.542,0.037,41.892158,-87.636324,24303,44839.483394833944
60655,4.408,0.0,41.694771,-87.703761,27794,6305.35390199637
60656,3.237,0.0,41.974257,-87.827052,28726,8874.266295953043
60657,2.175,0.584,41.939411,-87.650704,71268,32766.89655172414
60659,2.36,0.001,41.989578,-87.706572,42008,17800.0
60660,1.274,0.215,41.99111,-87.663076,42750,33555.72998430141
60661,0.306,0.0,41.882997,-87.644114,11516,37633.986928104576
60706,3.082,0.0,41.963885,-87.816788,24028,7796.236210253082
60707,3.578,0.0,41.921752,-87.807437,40897,11430.128563443264
60712,2.692,0.0,42.00543,-87.732959,13179,4895.616641901931
60714,6.279,0.0,42.028351,-87.811304,30463,4851.568721133938
60803,7.755,0.132,41.674064,-87.736222,22089,2848.355899419729
60804,7.115,0.055,41.840164,-87.759916,83223,11696.837666900914
60805,3.408,0.0,41.722001,-87.702446,19498,5721.244131455399
60827,7.027,0.475,41.649434,-87.633572,24887,3541.6251600967694
60901,97.308,2.029,41.109438,-87.902817,33224,341.4313314424302
60910,2.406,0.13,41.066399,-87.799584,568,236.0764754779717
60911,62.245,0.093,40.880243,-87.976584,1215,19.51964013173749
60913,45.089,0.0,41.148353,-88.062041,1597,35.41883829758921
60914,48.928,0.361,41.182964,-87.861171,28503,582.5498691955527
60915,3.424,0.031,41.146331,-87.860709,10217,2983.9369158878503
60917,36.262,0.006,41.047059,-88.197386,467,12.878495394627985
60918,50.819,0.06,40.594969,-88.025655,633,12.455971191877053
60919,35.251,0.004,40.987876,-88.237518,455,12.907435250063829
60921,71.663,0.117,40.731543,-88.297211,1394,19.452158017386935
60922,54.879,0.283,41.010925,-87.91929,2443,44.51611727618943
60924,70.334,0.041,40.560659,-87.885621,1707,24.269912133534277
60927,73.366,0.097,40.938489,-87.972776,2239,30.518223700351662
60928,10.19,0.0,40.745685,-87.85077,509,49.95093228655545
60929,38.213,0.0,40.876008,-88.292405,598,15.649124643445948
60930,44.112,0.001,40.831736,-88.006266,816,18.498367791077257
60931,47.658,0.012,40.889327,-87.588141,468,9.819967266775777
60934,31.427,0.028,40.957093,-88.345104,216,6.873070926273586
60935,18.524,0.071,41.170462,-88.175879,1222,65.96847333189376
60936,97.181,0.23,40.46469,-88.36306,4260,43.83572920632634
60938,51.146,0.066,40.772258,-87.984392,1973,38.57584170805146
60940,76.737,0.025,41.249777,-87.642858,3509,45.72761510092915
60941,51.481,0.0,41.038658,-88.085869,1603,31.13770128785377
60942,115.31,0.031,40.466569,-87.661605,5635,48.868268146734884
60946,44.236,0.0,40.913073,-88.200712,380,8.590288452843838
60948,49.526,0.346,40.52356,-88.07735,1838,37.11182005411299
60950,76.618,0.265,41.252848,-87.883586,11902,155.34208671591534
60951,50.074,0.238,40.919046,-87.740751,732,14.618364820066303
60952,41.895,0.043,40.562795,-88.250366,654,15.610454708199068
60953,151.981,0.021,40.629003,-87.6902,2141,14.08728722669281
60954,66.237,0.763,41.147708,-87.622516,5586,84.3335295982608
60955,86.34,0.018,40.708464,-87.982949,1981,22.94417419504285
60957,104.932,0.156,40.442962,-88.136204,5620,53.55849502534975
60958,52.389,0.0,41.065203,-87.591599,1488,28.402909007616103
60959,55.072,0.0,40.789482,-88.183175,904,16.41487507263219
60960,82.539,0.029,40.438957,-87.890723,890,10.782781473000641
60961,38.005,0.126,41.109567,-88.221504,928,24.417839757926586
60962,39.449,0.049,40.626141,-88.187143,617,15.640447159623818
60963,78.429,0.0,40.368495,-87.65107,1456,18.564561577987735
60964,74.547,0.629,41.027818,-87.742256,4819,64.64378177525587
60966,60.163,0.0,40.751413,-87.583242,1554,25.829828964646047
60968,47.355,0.034,40.675461,-88.119734,453,9.566043712385177
60970,127.337,0.443,40.793923,-87.741344,5965,46.844200821442314
61001,40.174,0.656,42.465816,-90.110232,1237,30.79105889381192
61006,70.355,0.072,41.861762,-89.202281,1361,19.34475161680051
61007,24.679,0.0,42.199421,-89.591073,280,11.345678512095304
61008,84.316,0.603,42.245929,-88.839859,33697,399.6513117320556
61010,38.194,0.542,42.134545,-89.272646,7494,196.20882861182383
61011,38.531,0.069,42.392262,-88.897124,2743,71.18943188601386
61012,36.176,0.089,42.401445,-88.764558,2322,64.18620079610791
61014,63.473,0.0,41.974996,-89.886487,1124,17.708316922155877
61015,39.128,0.052,41.996752,-89.197077,870,22.23471682682478
61016,28.265,0.446,42.1973,-88.947729,5166,182.77021050769503
61019,37.414,0.452,42.439175,-89.410156,3341,89.2981236970118
61020,31.458,0.0,42.11034,-89.098088,3197,101.62756691461632
61021,150.056,3.312,41.82952,-89.477113,22690,151.2102148531215
61024,59.065,0.081,42.436415,-89.297114,2264,38.33065267078642
61025,35.601,4.754,42.471378,-90.555965,4331,121.65388612679419
61028,113.416,0.005,42.298465,-90.175881,1671,14.733370952951965
61030,60.887,0.033,42.119648,-89.591622,1911,31.386010149949907
61031,44.926,0.022,41.829964,-89.321271,1615,35.948003383341494
61032,148.684,0.204,42.318865,-89.636977,29072,195.52877243012026
61036,95.776,5.005,42.413689,-90.375811,7014,73.23337788172402
61038,42.719,0.193,42.265818,-88.737964,1395,32.65525878414757
61039,28.644,0.0,42.208034,-89.469314,812,28.347996089931577
61041,80.292,7.251,42.273156,-90.311245,1428,17.785084441787475
61042,66.713,0.014,41.694051,-89.558745,410,6.145728718540615
61046,83.99,0.661,42.104436,-89.812795,2599,30.94416001904989
61047,66.399,0.0,42.153044,-89.396012,1728,26.024488320607237
61048,81.777,0.083,42.382634,-89.841177,3848,47.054795358108024
61049,20.409,0.02,42.049626,-89.008914,606,29.69278259591357
61051,50.68,0.0,41.982849,-89.761848,1521,30.01183898973954
61052,27.639,0.0,42.111451,-89.000102,1160,41.969680523897395
61053,107.724,0.014,42.120819,-89.983297,2902,26.939215031005162
61054,41.768,0.0,42.055737,-89.445461,3617,86.5973951350316
61060,36.579,0.0,42.478784,-89.618152,1467,40.104978266218325
61061,105.36,2.164,41.997917,-89.341656,6802,64.55960516324981
61062,74.734,0.009,42.250675,-89.835758,1881,25.16926700029438
61063,74.544,0.459,42.319457,-89.340712,4257,57.10721184803606
61064,108.872,0.0,41.989306,-89.587249,3891,35.7392166948343
61065,50.936,0.363,42.400588,-88.836952,10927,214.52410868540915
61068,120.651,0.159,41.950028,-89.06559,15076,124.95545001699116
61070,32.366,0.0,42.415681,-89.471727,1325,40.93802138046098
61071,72.479,1.879,41.724694,-89.698885,13482,186.01250017246375
61072,52.345,1.077,42.442354,-89.138457,11342,216.67781067914797
61073,27.937,0.594,42.423752,-88.993888,20008,716.1828399613415
61074,73.547,4.88,42.124371,-90.122436,4009,54.509361360762504
61075,52.196,0.0,42.46545,-90.264383,997,19.101080542570312
61078,55.359,0.0,42.167276,-89.730603,1411,25.488177170830397
61080,25.051,0.359,42.480913,-88.983829,11062,441.57917847590915
61081,124.389,2.122,41.850006,-89.739377,20916,168.1499167932856
61084,34.778,0.383,42.123586,-89.190074,3166,91.03456207947553
61085,127.172,0.0,42.342651,-90.030768,2946,23.165476677256
61087,27.151,0.0,42.480502,-89.993491,1648,60.697580199624326
61088,56.572,0.138,42.268117,-89.262717,5992,105.91812203917132
61089,44.352,0.0,42.473543,-89.823358,593,13.370310245310247
61101,41.523,0.074,42.346079,-89.146087,19671,473.7374467162777
61102,34.113,0.879,42.228769,-89.162524,16620,487.20429161903087
61103,16.336,0.525,42.340866,-89.08745,23238,1422.5024485798237
61104,4.5,0.077,42.25172,-89.079945,17584,3907.5555555555557
61107,14.927,0.112,42.285464,-89.001649,29473,1974.4757821397468
61108,10.917,0.0,42.255157,-89.002313,30202,2766.5109462306496
61109,38.522,0.475,42.191304,-89.055756,26714,693.473859093505
61111,14.228,0.503,42.335505,-89.002749,22838,1605.1447849311216
61114,8.144,0.007,42.306605,-88.990894,15026,1845.0392927308449
61115,10.649,0.213,42.362592,-89.024156,22424,2105.737627946286
61201,17.873,2.245,41.477559,-90.575628,37294,2086.6110893526547
61230,19.249,0.497,41.734071,-90.212923,1028,53.40537170762118
61231,153.475,0.081,41.210699,-90.717768,4958,32.30493565727317
61232,3.229,0.0,41.431676,-90.727388,1498,463.9207184886962
61234,55.706,0.177,41.417969,-89.914344,1213,21.775033210067136
61235,52.409,0.19,41.401291,-90.023568,1329,25.35823999694709
61238,101.281,0.018,41.282275,-90.172422,2705,26.70787215766037
61239,0.791,0.0,41.49477,-90.389711,1138,1438.685208596713
61240,36.423,0.378,41.423286,-90.43697,5988,164.40161436454986
61241,19.116,1.294,41.487328,-90.320356,6637,347.1960661226198
61242,31.385,2.663,41.708009,-90.285148,1135,36.16377250278796
61244,26.948,1.837,41.522559,-90.390822,23288,864.1828707139676
61250,87.162,1.955,41.655923,-90.112354,2843,32.61742502466671
61251,17.561,0.0,41.729093,-90.072903,336,19.13330675929617
61252,58.727,5.093,41.83685,-90.12531,5369,91.42302518432749
61254,166.492,0.663,41.467229,-90.149632,12049,72.3698435960887
61256,1.484,0.747,41.561084,-90.400585,1946,1311.3207547169811
61257,41.256,1.063,41.593358,-90.221845,866,20.990886174132246
